COMP1110:COMP1600,Score
Eager evaluation:Recursive definition,0.0
Eager evaluation:Concept,0.0
Eager evaluation:Mathematics,0.0
Eager evaluation:Mathematical logic,0.0
Eager evaluation:Mathematical proof,0.0
Eager evaluation:Well-formed formula,0.0
Eager evaluation:Proposition,0.0
Eager evaluation:Argument,0.0
Eager evaluation:Data,-0.00980392156862745
Eager evaluation:Definition,0.0
Eager evaluation:Data type,-0.007194244604316547
Eager evaluation:Computation,0.0
Eager evaluation:Discrete mathematics,0.0
Eager evaluation:Hoare logic,0.0
Eager evaluation:Description,0.0
Eager evaluation:Regular language,0.0
Eager evaluation:Language,0.0
Eager evaluation:English language,0.0
Eager evaluation:Regular expression,-0.005
Eager evaluation:Structural induction,0.0
Eager evaluation:Mathematical induction,0.0
Eager evaluation:Formal language,-0.008771929824561403
Eager evaluation:Theory,0.0
Eager evaluation:Formal grammar,0.0
Eager evaluation:Finite set,0.0
Eager evaluation:Finite-state machine,0.0
Eager evaluation:Determinism,0.0
Eager evaluation:Nondeterministic finite automaton,0.0
Eager evaluation:Data structure,0.5
Eager evaluation:Structure,0.0
Eager evaluation:Principle,0.0
Eager evaluation:Turing machine,0.0
Eager evaluation:Machine,0.0
Eager evaluation:Computing,-0.0053475935828877
Eager evaluation:System,0.0
Eager evaluation:Specification (technical standard),0.0
Eager evaluation:Software,0.0
Eager evaluation:Rigour,0.0
Eager evaluation:Logic,0.0
Eager evaluation:Context-free grammar,0.0
Eager evaluation:Grammar,0.0
Evaluation:Recursion,0.0048543689320388345
Evaluation:Function (mathematics),0.0
Evaluation:Predicate (mathematical logic),0.0
Evaluation:First-order logic,0.0005990497831026642
Evaluation:Calculus,0.0048543689320388345
Evaluation:Natural deduction,0.0
Evaluation:Deductive reasoning,0.043689320388349516
Evaluation:Recursive definition,0.0
Evaluation:Concept,0.040140327975850536
Evaluation:Mathematics,0.019417475728155338
Evaluation:Mathematical logic,0.009708737864077669
Evaluation:Mathematical proof,0.009708737864077669
Evaluation:Well-formed formula,0.0
Evaluation:Proposition,0.019417475728155338
Evaluation:Argument,-0.001160827353313635
Evaluation:Data,0.02912621359223301
Evaluation:Definition,0.0
Evaluation:Data type,-0.0023398756722777126
Evaluation:Computation,0.0048543689320388345
Evaluation:Discrete mathematics,0.0
Evaluation:Hoare logic,0.0
Evaluation:Description,0.0
Evaluation:Regular language,0.0
Evaluation:Language,0.019417475728155338
Evaluation:English language,0.0
Evaluation:Regular expression,0.0
Evaluation:Structural induction,0.0
Evaluation:Mathematical induction,0.0
Evaluation:Formal language,0.009708737864077669
Evaluation:Theory,0.02912621359223301
Evaluation:Formal grammar,0.0
Evaluation:Finite set,0.0
Evaluation:Finite-state machine,-0.008403361344537815
Evaluation:Determinism,0.0006526882597699271
Evaluation:Nondeterministic finite automaton,0.0
Evaluation:Data structure,0.0048543689320388345
Evaluation:Structure,0.0048543689320388345
Evaluation:Principle,0.0048543689320388345
Evaluation:Turing machine,0.0
Evaluation:Machine,0.0
Evaluation:Computing,-0.0004932246508488657
Evaluation:System,0.04178693256363159
Evaluation:Specification (technical standard),0.0048543689320388345
Evaluation:Software,0.014563106796116505
Evaluation:Rigour,-0.014285714285714285
Evaluation:Logic,0.038834951456310676
Evaluation:Context-free grammar,0.0
Evaluation:Grammar,-0.004672897196261682
Productivity:Recursion,0.0
Productivity:Function (mathematics),0.013888888888888888
Productivity:Predicate (mathematical logic),0.0
Productivity:First-order logic,0.0
Productivity:Calculus,0.0
Productivity:Natural deduction,0.0
Productivity:Deductive reasoning,0.0
Productivity:Recursive definition,0.0
Productivity:Concept,-0.008403361344537815
Productivity:Mathematics,0.0
Productivity:Mathematical logic,0.0
Productivity:Mathematical proof,0.0
Productivity:Well-formed formula,0.0
Productivity:Proposition,0.0
Productivity:Argument,0.0
Productivity:Data,0.0
Productivity:Definition,0.0
Productivity:Data type,0.0
Productivity:Computation,0.0
Productivity:Discrete mathematics,0.0
Productivity:Hoare logic,0.0
Productivity:Description,0.0
Productivity:Regular language,0.0
Productivity:Language,0.012060735323989437
Productivity:English language,-0.0033222591362126247
Productivity:Regular expression,0.0
Productivity:Structural induction,0.0
Productivity:Mathematical induction,0.0
Productivity:Formal language,0.0
Productivity:Theory,0.018714333669016446
Productivity:Formal grammar,0.0
Productivity:Finite set,0.0
Productivity:Finite-state machine,-0.008403361344537815
Productivity:Determinism,0.009687208216619982
Productivity:Nondeterministic finite automaton,0.0
Productivity:Data structure,0.0
Productivity:Structure,0.006196581196581195
Productivity:Principle,0.0
Productivity:Turing machine,-0.005376344086021506
Productivity:Machine,0.011055369751021924
Productivity:Computing,-0.016042780748663103
Productivity:System,0.0
Productivity:Specification (technical standard),0.0
Productivity:Software,0.0029599271402550083
Productivity:Rigour,0.0
Productivity:Logic,0.03397435897435897
Productivity:Context-free grammar,0.0
Productivity:Grammar,0.0
Software:Recursion,0.02185792349726776
Software:Function (mathematics),0.004810431039939238
Software:Predicate (mathematical logic),0.0
Software:First-order logic,-0.01276595744680851
Software:Calculus,0.0012271927387237196
Software:Natural deduction,0.0
Software:Deductive reasoning,0.0014680694886224626
Software:Recursive definition,0.00546448087431694
Software:Concept,0.00546448087431694
Software:Mathematics,0.023288772604009106
Software:Mathematical logic,0.001465239351157539
Software:Mathematical proof,-0.005747126436781609
Software:Well-formed formula,0.00546448087431694
Software:Proposition,0.01092896174863388
Software:Argument,-0.005405084343074364
Software:Data,-0.05978784956605593
Software:Definition,0.0
Software:Data type,0.0402563195345363
Software:Computation,-0.026966025184129244
Software:Discrete mathematics,-0.029288702928870293
Software:Hoare logic,-0.020833333333333332
Software:Description,0.0
Software:Regular language,-0.018925763028122086
Software:Language,0.04369586717415411
Software:English language,-0.006644518272425249
Software:Regular expression,-0.0026775956284153003
Software:Structural induction,0.0
Software:Mathematical induction,0.01092896174863388
Software:Formal language,0.013085993672706357
Software:Theory,-0.0030211480362537764
Software:Formal grammar,-0.006440281030444964
Software:Finite set,0.0
Software:Finite-state machine,-0.02015888322542132
Software:Determinism,-0.012605042016806723
Software:Nondeterministic finite automaton,0.0
Software:Data structure,-0.019882809928237544
Software:Structure,-0.012147961328289198
Software:Principle,0.0
Software:Turing machine,0.016569716199541687
Software:Machine,-0.0024489646727708023
Software:Computing,-0.05636889629175067
Software:System,0.0015876532269974881
Software:Specification (technical standard),-0.06711409395973154
Software:Software,0.0
Software:Rigour,0.00546448087431694
Software:Logic,0.03278688524590164
Software:Context-free grammar,0.00546448087431694
Software:Grammar,-0.004672897196261682
Distributed computing:Recursion,0.007142857142857143
Distributed computing:Function (mathematics),0.01756756756756757
Distributed computing:Predicate (mathematical logic),0.0
Distributed computing:First-order logic,0.014285714285714285
Distributed computing:Calculus,-0.00847457627118644
Distributed computing:Natural deduction,-0.009615384615384616
Distributed computing:Deductive reasoning,0.014285714285714285
Distributed computing:Recursive definition,-0.024390243902439025
Distributed computing:Concept,0.0
Distributed computing:Mathematics,0.01859636622728892
Distributed computing:Mathematical logic,0.011131140153222172
Distributed computing:Mathematical proof,-0.010098522167487686
Distributed computing:Well-formed formula,0.0
Distributed computing:Proposition,0.014285714285714285
Distributed computing:Argument,0.0
Distributed computing:Data,0.023249299719887956
Distributed computing:Definition,0.0
Distributed computing:Data type,-0.007297019527235356
Distributed computing:Computation,-0.015217391304347822
Distributed computing:Discrete mathematics,0.013060370591751346
Distributed computing:Hoare logic,-0.0625
Distributed computing:Description,0.0
Distributed computing:Regular language,-0.00505226480836237
Distributed computing:Language,0.0
Distributed computing:English language,0.0
Distributed computing:Regular expression,-0.0007142857142857142
Distributed computing:Structural induction,0.0
Distributed computing:Mathematical induction,0.0030497592295345103
Distributed computing:Formal language,0.03571428571428571
Distributed computing:Theory,0.0
Distributed computing:Formal grammar,-0.011904761904761904
Distributed computing:Finite set,0.007142857142857143
Distributed computing:Finite-state machine,0.02857142857142857
Distributed computing:Determinism,0.0
Distributed computing:Nondeterministic finite automaton,0.007142857142857143
Distributed computing:Data structure,-0.01247848537005164
Distributed computing:Structure,-0.015934065934065936
Distributed computing:Principle,0.0
Distributed computing:Turing machine,0.03924731182795699
Distributed computing:Machine,0.02857142857142857
Distributed computing:Computing,0.03579067990832697
Distributed computing:System,0.04362934362934363
Distributed computing:Specification (technical standard),0.0
Distributed computing:Software,0.07056986729117876
Distributed computing:Rigour,0.0
Distributed computing:Logic,0.031868131868131866
Distributed computing:Context-free grammar,0.0
Distributed computing:Grammar,-0.004672897196261682
Version control:Recursion,0.011764705882352941
Version control:Function (mathematics),0.011764705882352941
Version control:Predicate (mathematical logic),0.0
Version control:First-order logic,0.011764705882352941
Version control:Calculus,0.0
Version control:Natural deduction,0.011764705882352941
Version control:Deductive reasoning,0.023529411764705882
Version control:Recursive definition,0.0
Version control:Concept,0.0
Version control:Mathematics,0.023529411764705882
Version control:Mathematical logic,0.011764705882352941
Version control:Mathematical proof,0.0
Version control:Well-formed formula,0.0
Version control:Proposition,0.023529411764705882
Version control:Argument,0.011764705882352941
Version control:Data,0.03529411764705882
Version control:Definition,0.0
Version control:Data type,0.0
Version control:Computation,0.023529411764705882
Version control:Discrete mathematics,0.011764705882352941
Version control:Hoare logic,0.0
Version control:Description,0.011764705882352941
Version control:Regular language,0.0
Version control:Language,0.023529411764705882
Version control:English language,0.0
Version control:Regular expression,0.006764705882352941
Version control:Structural induction,0.0
Version control:Mathematical induction,0.0
Version control:Formal language,0.011764705882352941
Version control:Theory,0.0
Version control:Formal grammar,0.0
Version control:Finite set,0.0
Version control:Finite-state machine,0.011764705882352941
Version control:Determinism,0.0
Version control:Nondeterministic finite automaton,0.0
Version control:Data structure,0.07058823529411765
Version control:Structure,0.047058823529411764
Version control:Principle,0.0
Version control:Turing machine,0.0
Version control:Machine,0.0
Version control:Computing,0.07058823529411765
Version control:System,0.07058823529411765
Version control:Specification (technical standard),-0.00836952230556652
Version control:Software,0.04410157505625201
Version control:Rigour,0.0
Version control:Logic,0.011764705882352941
Version control:Context-free grammar,0.0
Version control:Grammar,0.0
System:Recursion,0.006756756756756757
System:Function (mathematics),-0.008687258687258687
System:Predicate (mathematical logic),0.0
System:First-order logic,0.01851638872915469
System:Calculus,0.03458543289051764
System:Natural deduction,-0.019230769230769232
System:Deductive reasoning,0.04054054054054054
System:Recursive definition,0.0
System:Concept,0.03724733136497843
System:Mathematics,0.08888252342117679
System:Mathematical logic,0.02747463551879956
System:Mathematical proof,-0.002718235476856165
System:Well-formed formula,0.013513513513513514
System:Proposition,0.0005265005265005264
System:Argument,0.006756756756756757
System:Data,-0.021992580816110226
System:Definition,0.013513513513513514
System:Data type,-0.00043748784755979
System:Computation,-0.05170387779083431
System:Discrete mathematics,-0.011591088996946736
System:Hoare logic,0.0
System:Description,0.0
System:Regular language,-0.012195121951219513
System:Language,0.0019887346212757555
System:English language,-0.008305647840531562
System:Regular expression,-0.015
System:Structural induction,0.0
System:Mathematical induction,0.0
System:Formal language,0.022996680891417737
System:Theory,0.020106964971013313
System:Formal grammar,-0.022200772200772198
System:Finite set,0.0
System:Finite-state machine,-0.010049965932318872
System:Determinism,0.0018169429934135825
System:Nondeterministic finite automaton,-0.02
System:Data structure,0.013513513513513514
System:Structure,0.010706860706860707
System:Principle,-0.011425061425061424
System:Turing machine,0.014893926184248766
System:Machine,-0.01324233932929585
System:Computing,-0.03461482873247579
System:System,0.0
System:Specification (technical standard),-0.053645927807001635
System:Software,-0.0015876532269974881
System:Rigour,-0.014285714285714285
System:Logic,0.04542619542619543
System:Context-free grammar,0.0
System:Grammar,-0.005178075271533213
Concept:Recursion,0.006806722689075629
Concept:Function (mathematics),0.07631160572337044
Concept:Predicate (mathematical logic),0.025210084033613446
Concept:First-order logic,0.03776148757375291
Concept:Calculus,0.020901580971371597
Concept:Natural deduction,0.008403361344537815
Concept:Deductive reasoning,0.0373761444876458
Concept:Recursive definition,0.0
Concept:Concept,0.0
Concept:Mathematics,0.08679980720467738
Concept:Mathematical logic,0.059857381438379764
Concept:Mathematical proof,-0.006181783058050807
Concept:Well-formed formula,-0.02189966895849249
Concept:Proposition,0.019862490450725745
Concept:Argument,-0.007398611618560466
Concept:Data,-0.001400560224089636
Concept:Definition,-0.012682850918145035
Concept:Data type,-0.013179372468411827
Concept:Computation,-0.026671538180489587
Concept:Discrete mathematics,-0.0041489399106923106
Concept:Hoare logic,-0.041666666666666664
Concept:Description,-0.0601163542340013
Concept:Regular language,0.0
Concept:Language,0.047117201542408546
Concept:English language,-0.0033222591362126247
Concept:Regular expression,-0.005
Concept:Structural induction,0.0
Concept:Mathematical induction,0.0
Concept:Formal language,0.033244876898127676
Concept:Theory,-0.012363857929878895
Concept:Formal grammar,0.008403361344537815
Concept:Finite set,0.0
Concept:Finite-state machine,0.0
Concept:Determinism,-0.012605042016806726
Concept:Nondeterministic finite automaton,0.0
Concept:Data structure,-0.024096385542168676
Concept:Structure,-0.022365869424692958
Concept:Principle,-0.02796027501909855
Concept:Turing machine,0.011430378603054124
Concept:Machine,0.008403361344537815
Concept:Computing,-0.018334606569900685
Concept:System,-0.03724733136497843
Concept:Specification (technical standard),-0.020134228187919462
Concept:Software,-0.00546448087431694
Concept:Rigour,-0.02857142857142857
Concept:Logic,0.17546864899806075
Concept:Context-free grammar,0.0
Concept:Grammar,0.037343909526427396
Understanding:Recursion,0.02702702702702703
Understanding:Function (mathematics),0.06756756756756757
Understanding:Predicate (mathematical logic),0.0
Understanding:First-order logic,0.0
Understanding:Calculus,0.013513513513513514
Understanding:Natural deduction,0.0
Understanding:Deductive reasoning,0.06615570794675273
Understanding:Recursive definition,0.0
Understanding:Concept,-0.023393141040199864
Understanding:Mathematics,0.07609354990901127
Understanding:Mathematical logic,0.05405405405405406
Understanding:Mathematical proof,0.007766387076731905
Understanding:Well-formed formula,0.0
Understanding:Proposition,0.0010530010530010528
Understanding:Argument,0.016157461809635724
Understanding:Data,-0.002384737678855324
Understanding:Definition,0.022022022022022025
Understanding:Data type,0.013513513513513514
Understanding:Computation,0.04054054054054054
Understanding:Discrete mathematics,0.022842926608616986
Understanding:Hoare logic,0.0
Understanding:Description,0.013513513513513514
Understanding:Regular language,0.0
Understanding:Language,0.017886259202529772
Understanding:English language,0.013513513513513514
Understanding:Regular expression,0.0
Understanding:Structural induction,0.0
Understanding:Mathematical induction,0.02702702702702703
Understanding:Formal language,0.02702702702702703
Understanding:Theory,0.01637135625051033
Understanding:Formal grammar,0.013513513513513514
Understanding:Finite set,0.013513513513513514
Understanding:Finite-state machine,0.03724733136497843
Understanding:Determinism,-0.012605042016806723
Understanding:Nondeterministic finite automaton,0.0
Understanding:Data structure,0.02702702702702703
Understanding:Structure,0.013513513513513514
Understanding:Principle,0.0
Understanding:Turing machine,0.06756756756756757
Understanding:Machine,0.02702702702702703
Understanding:Computing,0.021679433444139327
Understanding:System,0.033783783783783786
Understanding:Specification (technical standard),0.0
Understanding:Software,0.02156254615271009
Understanding:Rigour,-0.014285714285714285
Understanding:Logic,0.1390852390852391
Understanding:Context-free grammar,0.0
Understanding:Grammar,0.049381156857792374
Experience:Recursion,0.0
Experience:Function (mathematics),0.010526315789473684
Experience:Predicate (mathematical logic),0.0
Experience:First-order logic,0.010526315789473684
Experience:Calculus,-0.00423728813559322
Experience:Natural deduction,-0.009615384615384616
Experience:Deductive reasoning,0.031578947368421054
Experience:Recursive definition,0.0
Experience:Concept,-0.02724458204334365
Experience:Mathematics,0.05318283239270245
Experience:Mathematical logic,0.017898057446455253
Experience:Mathematical proof,-0.011494252873563218
Experience:Well-formed formula,0.010526315789473684
Experience:Proposition,-0.004921394395078608
Experience:Argument,-0.011212814645308924
Experience:Data,0.002167182662538701
Experience:Definition,-0.027777777777777776
Experience:Data type,0.0
Experience:Computation,0.010526315789473684
Experience:Discrete mathematics,0.010526315789473684
Experience:Hoare logic,0.0
Experience:Description,0.0
Experience:Regular language,0.0
Experience:Language,0.04349081112287116
Experience:English language,0.010526315789473684
Experience:Regular expression,0.0
Experience:Structural induction,0.0
Experience:Mathematical induction,0.0
Experience:Formal language,0.010526315789473684
Experience:Theory,0.004388615042137067
Experience:Formal grammar,0.010526315789473684
Experience:Finite set,0.0
Experience:Finite-state machine,0.010526315789473684
Experience:Determinism,0.004245908889871738
Experience:Nondeterministic finite automaton,0.0
Experience:Data structure,0.0
Experience:Structure,0.0
Experience:Principle,0.0
Experience:Turing machine,0.0
Experience:Machine,0.010526315789473684
Experience:Computing,-0.0106951871657754
Experience:System,-0.013513513513513514
Experience:Specification (technical standard),0.0
Experience:Software,0.010526315789473684
Experience:Rigour,0.0
Experience:Logic,0.05161943319838057
Experience:Context-free grammar,0.0
Experience:Grammar,0.010526315789473684
Type system:Recursion,0.0022222222222222227
Type system:Function (mathematics),0.008472758472758472
Type system:Predicate (mathematical logic),0.011111111111111112
Type system:First-order logic,0.007801418439716313
Type system:Calculus,-0.002919020715630885
Type system:Natural deduction,-0.04102564102564103
Type system:Deductive reasoning,0.0
Type system:Recursive definition,0.005555555555555556
Type system:Concept,0.011111111111111112
Type system:Mathematics,0.0172346910501524
Type system:Mathematical logic,0.015159481247809322
Type system:Mathematical proof,0.005555555555555556
Type system:Well-formed formula,-0.009595959595959595
Type system:Proposition,-0.02041847041847042
Type system:Argument,-0.010869565217391304
Type system:Data,0.012418300653594772
Type system:Definition,-0.009259259259259259
Type system:Data type,0.04828137490007994
Type system:Computation,-0.010628019323671497
Type system:Discrete mathematics,-0.008368200836820083
Type system:Hoare logic,-0.00972222222222222
Type system:Description,-0.020085470085470084
Type system:Regular language,0.016666666666666666
Type system:Language,0.06856591509242331
Type system:English language,0.005555555555555556
Type system:Regular expression,0.016666666666666663
Type system:Structural induction,0.005555555555555556
Type system:Mathematical induction,-0.00012484394506866343
Type system:Formal language,0.0412280701754386
Type system:Theory,0.0020476670023497814
Type system:Formal grammar,-0.0015873015873015851
Type system:Finite set,-0.021111111111111112
Type system:Finite-state machine,0.008123249299719887
Type system:Determinism,0.0
Type system:Nondeterministic finite automaton,0.0
Type system:Data structure,-0.0038152610441767043
Type system:Structure,-0.004273504273504274
Type system:Principle,0.0
Type system:Turing machine,-0.01021505376344086
Type system:Machine,0.0
Type system:Computing,0.017914438502673796
Type system:System,0.022222222222222223
Type system:Specification (technical standard),-0.0011558538404175984
Type system:Software,-0.010564663023679418
Type system:Rigour,0.0
Type system:Logic,0.008119658119658119
Type system:Context-free grammar,0.014157706093189965
Type system:Grammar,-0.009345794392523364
Definition:Recursion,0.017037037037037035
Definition:Function (mathematics),0.04783354783354783
Definition:Predicate (mathematical logic),0.009259259259259259
Definition:First-order logic,0.030023640661938533
Definition:Calculus,0.010043942247332077
Definition:Natural deduction,0.0
Definition:Deductive reasoning,0.027777777777777776
Definition:Recursive definition,-0.03952122854561879
Definition:Concept,0.012682850918145035
Definition:Mathematics,0.07585203657522858
Definition:Mathematical logic,0.07681972193013202
Definition:Mathematical proof,0.0012771392081736901
Definition:Well-formed formula,0.018518518518518517
Definition:Proposition,0.020322270322270318
Definition:Argument,0.0
Definition:Data,-0.00980392156862745
Definition:Definition,0.0
Definition:Data type,0.0
Definition:Computation,-0.021739130434782608
Definition:Discrete mathematics,0.014334418100108475
Definition:Hoare logic,0.0
Definition:Description,0.009259259259259259
Definition:Regular language,0.0
Definition:Language,0.025949624212878324
Definition:English language,0.018518518518518517
Definition:Regular expression,-0.005
Definition:Structural induction,-0.012731481481481483
Definition:Mathematical induction,-0.005930087390761549
Definition:Formal language,0.009746588693957114
Definition:Theory,0.0034127783372496345
Definition:Formal grammar,-0.011904761904761904
Definition:Finite set,-0.0040740740740740754
Definition:Finite-state machine,-0.008403361344537815
Definition:Determinism,0.009259259259259259
Definition:Nondeterministic finite automaton,-0.02
Definition:Data structure,0.0
Definition:Structure,0.0
Definition:Principle,0.009259259259259259
Definition:Turing machine,0.013142174432497012
Definition:Machine,0.0
Definition:Computing,0.0
Definition:System,-0.013513513513513514
Definition:Specification (technical standard),-0.026845637583892617
Definition:Software,0.0
Definition:Rigour,0.0
Definition:Logic,0.1458689458689459
Definition:Context-free grammar,0.0
Definition:Grammar,0.037037037037037035
Implementation:Recursion,0.012222222222222223
Implementation:Function (mathematics),0.022222222222222223
Implementation:Predicate (mathematical logic),-0.029411764705882353
Implementation:First-order logic,-0.00425531914893617
Implementation:Calculus,-0.00423728813559322
Implementation:Natural deduction,0.0
Implementation:Deductive reasoning,0.044444444444444446
Implementation:Recursive definition,-0.024390243902439025
Implementation:Concept,0.0
Implementation:Mathematics,0.06417290108063176
Implementation:Mathematical logic,0.01906764808973011
Implementation:Mathematical proof,0.0
Implementation:Well-formed formula,0.0
Implementation:Proposition,0.0
Implementation:Argument,0.0
Implementation:Data,0.0026143790849673214
Implementation:Definition,0.022222222222222223
Implementation:Data type,0.0006394884092725817
Implementation:Computation,0.022705314009661838
Implementation:Discrete mathematics,-0.008368200836820083
Implementation:Hoare logic,-0.020833333333333332
Implementation:Description,0.0
Implementation:Regular language,0.0
Implementation:Language,0.02039406865732277
Implementation:English language,0.0
Implementation:Regular expression,-0.01
Implementation:Structural induction,0.0
Implementation:Mathematical induction,0.022222222222222223
Implementation:Formal language,0.06666666666666667
Implementation:Theory,0.044444444444444446
Implementation:Formal grammar,0.0
Implementation:Finite set,0.0
Implementation:Finite-state machine,0.03604108309990663
Implementation:Determinism,0.0
Implementation:Nondeterministic finite automaton,-0.02
Implementation:Data structure,0.030522088353413655
Implementation:Structure,0.006837606837606838
Implementation:Principle,0.0
Implementation:Turing machine,0.044444444444444446
Implementation:Machine,0.0
Implementation:Computing,0.05062388591800356
Implementation:System,0.05990990990990991
Implementation:Specification (technical standard),0.01759880686055183
Implementation:Software,0.05573770491803279
Implementation:Rigour,0.0
Implementation:Logic,0.13333333333333333
Implementation:Context-free grammar,0.0
Implementation:Grammar,0.0
Syntax:Recursion,-0.017973568281938326
Syntax:Function (mathematics),0.026976000544282484
Syntax:Predicate (mathematical logic),-0.20588235294117646
Syntax:First-order logic,-0.042103289905333206
Syntax:Calculus,-0.00847457627118644
Syntax:Natural deduction,-0.06290240596407996
Syntax:Deductive reasoning,-0.012229600894207375
Syntax:Recursive definition,-0.024390243902439025
Syntax:Concept,-0.024395661348239738
Syntax:Mathematics,0.0045700726158172875
Syntax:Mathematical logic,-0.004460873552995456
Syntax:Mathematical proof,-0.025672185933464986
Syntax:Well-formed formula,-0.11680683486850887
Syntax:Proposition,-0.09926197150866754
Syntax:Argument,-0.03907297452595288
Syntax:Data,-0.0392156862745098
Syntax:Definition,-0.037037037037037035
Syntax:Data type,-0.02158273381294964
Syntax:Computation,-0.03466768818234055
Syntax:Discrete mathematics,-0.02510460251046025
Syntax:Hoare logic,-0.08333333333333333
Syntax:Description,-0.06370721789223992
Syntax:Regular language,-0.02336950682282153
Syntax:Language,-0.03944623859417408
Syntax:English language,-0.0301198647679541
Syntax:Regular expression,-0.02118942731277533
Syntax:Structural induction,-0.09375
Syntax:Mathematical induction,-0.033707865168539325
Syntax:Formal language,-0.07450343921477702
Syntax:Theory,-0.010074929794907962
Syntax:Formal grammar,-0.12701908957415564
Syntax:Finite set,-0.031189427312775332
Syntax:Finite-state machine,-0.03361344537815126
Syntax:Determinism,0.00040721134268685566
Syntax:Nondeterministic finite automaton,-0.04
Syntax:Data structure,-0.01969109919855634
Syntax:Structure,-0.006574042697390715
Syntax:Principle,0.004405286343612335
Syntax:Turing machine,0.007839514944815499
Syntax:Machine,0.0010608047382611647
Syntax:Computing,-0.01257980164432613
Syntax:System,-0.033783783783783786
Syntax:Specification (technical standard),0.0
Syntax:Software,-0.033846079776606246
Syntax:Rigour,-0.05714285714285714
Syntax:Logic,-0.03454761097932904
Syntax:Context-free grammar,-0.0454028705414239
Syntax:Grammar,-0.07865700522870434
Parsing:Recursion,0.004965034965034969
Parsing:Function (mathematics),0.023382023382023387
Parsing:Predicate (mathematical logic),0.006993006993006993
Parsing:First-order logic,-0.00607052521946139
Parsing:Calculus,0.009748725850420765
Parsing:Natural deduction,0.0
Parsing:Deductive reasoning,-0.0009393591483143719
Parsing:Recursive definition,0.0
Parsing:Concept,0.006993006993006993
Parsing:Mathematics,0.00899848281394416
Parsing:Mathematical logic,0.02865588670005074
Parsing:Mathematical proof,-0.005747126436781609
Parsing:Well-formed formula,-0.046620046620046623
Parsing:Proposition,-0.01198801198801199
Parsing:Argument,-0.003876558224384311
Parsing:Data,-0.01261483614424791
Parsing:Definition,0.0
Parsing:Data type,0.013181063540775771
Parsing:Computation,-0.007753116448768622
Parsing:Discrete mathematics,-0.009743394680633174
Parsing:Hoare logic,-0.041666666666666664
Parsing:Description,0.0
Parsing:Regular language,0.0333447040764114
Parsing:Language,0.07111900896178776
Parsing:English language,0.022988639267709034
Parsing:Regular expression,0.013881118881118884
Parsing:Structural induction,-0.03125
Parsing:Mathematical induction,0.006993006993006993
Parsing:Formal language,0.03471966629861367
Parsing:Theory,-0.006042296072507553
Parsing:Formal grammar,-0.02056277056277056
Parsing:Finite set,0.006993006993006993
Parsing:Finite-state machine,-0.014044778750661107
Parsing:Determinism,0.0
Parsing:Nondeterministic finite automaton,-0.03202797202797203
Parsing:Data structure,-0.01516555733423203
Parsing:Structure,0.006293706293706293
Parsing:Principle,0.0
Parsing:Turing machine,0.02958869087901346
Parsing:Machine,0.0
Parsing:Computing,-0.0041135335252982345
Parsing:System,0.021215271215271215
Parsing:Specification (technical standard),-0.006711409395973154
Parsing:Software,-0.0273224043715847
Parsing:Rigour,-0.014285714285714285
Parsing:Logic,0.04755244755244756
Parsing:Context-free grammar,0.07697947214076246
Parsing:Grammar,0.0931638455002941
Semantics (computer science):Recursion,0.02076923076923077
Semantics (computer science):Function (mathematics),0.10763290763290764
Semantics (computer science):Predicate (mathematical logic),0.03076923076923077
Semantics (computer science):First-order logic,0.1607201309328969
Semantics (computer science):Calculus,-0.012711864406779662
Semantics (computer science):Natural deduction,0.04230769230769231
Semantics (computer science):Deductive reasoning,0.03076923076923077
Semantics (computer science):Recursive definition,-0.00900562851782364
Semantics (computer science):Concept,0.022365869424692958
Semantics (computer science):Mathematics,0.08732016113562249
Semantics (computer science):Mathematical logic,0.1412278573161854
Semantics (computer science):Mathematical proof,0.06153846153846154
Semantics (computer science):Well-formed formula,0.03076923076923077
Semantics (computer science):Proposition,0.015384615384615385
Semantics (computer science):Argument,0.004515050167224081
Semantics (computer science):Data,0.005580693815987935
Semantics (computer science):Definition,0.046153846153846156
Semantics (computer science):Data type,0.011178749308245715
Semantics (computer science):Computation,0.0026755852842809402
Semantics (computer science):Discrete mathematics,0.0070164145477953025
Semantics (computer science):Hoare logic,0.07147435897435898
Semantics (computer science):Description,0.015384615384615385
Semantics (computer science):Regular language,0.046153846153846156
Semantics (computer science):Language,0.02894107720433132
Semantics (computer science):English language,0.015384615384615385
Semantics (computer science):Regular expression,0.05692307692307692
Semantics (computer science):Structural induction,-0.015865384615384615
Semantics (computer science):Mathematical induction,0.0041486603284356105
Semantics (computer science):Formal language,0.13630229419703105
Semantics (computer science):Theory,0.027748082732976995
Semantics (computer science):Formal grammar,-0.004945054945054941
Semantics (computer science):Finite set,0.046153846153846156
Semantics (computer science):Finite-state machine,0.044731738849385916
Semantics (computer science):Determinism,0.015384615384615385
Semantics (computer science):Nondeterministic finite automaton,-0.004615384615384615
Semantics (computer science):Data structure,-0.053568118628359584
Semantics (computer science):Structure,-0.007692307692307693
Semantics (computer science):Principle,0.015384615384615385
Semantics (computer science):Turing machine,0.06079404466501241
Semantics (computer science):Machine,0.0
Semantics (computer science):Computing,0.024763471822295356
Semantics (computer science):System,0.03264033264033264
Semantics (computer science):Specification (technical standard),0.015384615384615385
Semantics (computer science):Software,0.08137873055905843
Semantics (computer science):Rigour,0.0
